path	case	arm	route	timer	median_ns	attempted	status	summary_status	admission_eligible	completion_status	cache_contract	verification_status	collection_mode	product_identity	image	source_identity	harness_identity	seed	pseudorandom	topology	wall_ns	command_wall_ns	cleanup_status	reused_proof_identities	omissions	setup_policy	layerstack_init_ns	setup_ns	teardown_ns	regular_files	tiny_files	small_files	medium_files	empty_files	anchor_files	anchor_bytes	logical_bytes	scanned_files	scanned_bytes	candidate_objects	candidate_bytes	inserted_objects	inserted_bytes	store_database_bytes	store_canonical_bytes	init_bytes_per_second	init_files_per_second	initialization_user_cpu_ns	initialization_system_cpu_ns	initialization_disk_read_bytes	initialization_disk_write_bytes	initialization_context_switches	process_t1_peak_rss_bytes	fixture_cache_profile	measurement_mode	initialize_admission_transactions	initialize_batch_inserted_objects
benchmark-results/host-store/issue118/20260912/k5461-boundary/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns	7073456227	1	PASS	PASS	False	COMPLETE		NOT_RUN	False	0e5daa1221ea8cd3234ee87200f9b8586dafaeecb2bf682281cc61a0c4a0039e	sha256:2902ccb6d3ea110db512122fdc447b1eea9d01ddd74b0872fc977f7587128e83	484e697f63e52cde95f7cc84580d3ddc41f7c224e39a402b751156e1c493cd87	81f59d8c85ac0c74402df952889f67d736c929e03316529915e248d1640bf560	1	True	host-store	12903203709	11365566000	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/k5000-boundary/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns	7313180880	1	PASS	PASS	False	COMPLETE		NOT_RUN	False	0e5daa1221ea8cd3234ee87200f9b8586dafaeecb2bf682281cc61a0c4a0039e	sha256:2902ccb6d3ea110db512122fdc447b1eea9d01ddd74b0872fc977f7587128e83	484e697f63e52cde95f7cc84580d3ddc41f7c224e39a402b751156e1c493cd87	81f59d8c85ac0c74402df952889f67d736c929e03316529915e248d1640bf560	1	True	host-store	13629689042	12312258125	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/issue116-compact-k6000/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns	8578672076	1	PASS	PASS	False	COMPLETE		NOT_RUN	False	62a4c99e2eaa9eba958fe47d2ed03ed2b94318f6ae755cc9ffe58cb1f12f59fe	sha256:8496154d067712cd4ae6ad06d41b1efa81bda1fe84f67a41f64c9cfd1d9550bb	1023de9e50ee887e53ed573de18575789179c8f7a5c731160ae82627406af41b	15eccc8e319fc8265de9ff98ec68718cc6dc28a15e954d56d5ddb7ba806dd72d	1	True	host-store	16545348708	14605718166	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/edit-diagnostic-active/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			DIAGNOSTIC			COMPLETE		NOT_RUN	True	f8db9e4ea64708ff211332096d4bb31b5d2a20b3582728ecd35fd39eecaabe25	sha256:32fa0eca8fbd8d7790411be6f86943b50f27ee82a03675f82851c54a9ee0328b	2f6dbfc942093034f6c63de145f6f218097833044ed2301971624aecbec7c0cb	3164ba98189a9fef87959e59c0daa37bde8d1c6fb5122a957114d77ade9e6e8b	1	True	host-store	7166261875	5736680375	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/edit-diagnostic-fixed/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			DIAGNOSTIC			COMPLETE		NOT_RUN	True	a5f72e1b80516c913370adec514cb9ca373f50d4cdef53b67bb14d31e1d354e3	sha256:7c249dbc7c81f9809fdb62d90da0969790f219c66f3e8fc3ef990f0b260d4143	f4805ec8094702e60fcf92662c393260893dfb0bd88c5e6a2b45f3b296cde580	3164ba98189a9fef87959e59c0daa37bde8d1c6fb5122a957114d77ade9e6e8b	1	True	host-store	6775542875	5533911833	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/edit-diagnostic-inactive/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			DIAGNOSTIC			COMPLETE		NOT_RUN	True	f8db9e4ea64708ff211332096d4bb31b5d2a20b3582728ecd35fd39eecaabe25	sha256:32fa0eca8fbd8d7790411be6f86943b50f27ee82a03675f82851c54a9ee0328b	2f6dbfc942093034f6c63de145f6f218097833044ed2301971624aecbec7c0cb	3164ba98189a9fef87959e59c0daa37bde8d1c6fb5122a957114d77ade9e6e8b	1	True	host-store	7052141541	5763700000	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/edit-diagnostic-qualified/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			DIAGNOSTIC			COMPLETE		NOT_RUN	True	a5f72e1b80516c913370adec514cb9ca373f50d4cdef53b67bb14d31e1d354e3	sha256:8bf04540e9ea5b7d22569bbdf5bbbc1b88f107b6340529c94c522373cc83b6ca	5196234c473dd010b36e169914cecc494f03697be19ba9faeb0517993a4d65fe	3164ba98189a9fef87959e59c0daa37bde8d1c6fb5122a957114d77ade9e6e8b	1	True	host-store	6222954333	4996707083	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/k32000-spill-1/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			FAIL			INCOMPLETE		NOT_RUN	False	6e9e2840d7478c35e4370ab38c009914dd7ec43921aab4322624840c9e822768	sha256:08082f1af0927d64af9fa525e7dee041f02bdee0d8e84baf4cf6ecbfcd22660d	0574853ae6cdb50c9be79316417146cb10e72d4fd08ddb9dab8038316a9badfb	15eccc8e319fc8265de9ff98ec68718cc6dc28a15e954d56d5ddb7ba806dd72d	1	True	host-store	11878254917	10513731667	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/k6000-diag/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			FAIL			INCOMPLETE		NOT_RUN	False	0e5daa1221ea8cd3234ee87200f9b8586dafaeecb2bf682281cc61a0c4a0039e	sha256:6ccad14c117027ef2f3ed12b11e63579c09698b8c50293d153296d73f645e3fe	c3c97d07555b20992315cc499d89294ab25d966277ffa235522f12dcc1b62a94	3aacf54175a4b6c0a960870bceb0260b55d62afc7abe9e0b4a8660ca2775c74e	1	True	host-store	11953930333	10476191166	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/k6000-diag2/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			FAIL			INCOMPLETE		NOT_RUN	False	0e5daa1221ea8cd3234ee87200f9b8586dafaeecb2bf682281cc61a0c4a0039e	sha256:b0051092624bf83622deca53e8def13854f910c171b1904de25579340a210a7c	ee597f69303b0c5a7a9e635b2c3040a7bd17b7fad63a6ec4dbc88d61f864ee64	b8e8a6b94a1f4fa8057dd8db7f6a700ce611f77f2684f906b2ab56fefe33baab	1	True	host-store	12364214583	10947469792	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/k6000-diag3/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			FAIL			INCOMPLETE		NOT_RUN	False	0e5daa1221ea8cd3234ee87200f9b8586dafaeecb2bf682281cc61a0c4a0039e	sha256:2902ccb6d3ea110db512122fdc447b1eea9d01ddd74b0872fc977f7587128e83	484e697f63e52cde95f7cc84580d3ddc41f7c224e39a402b751156e1c493cd87	81f59d8c85ac0c74402df952889f67d736c929e03316529915e248d1640bf560	1	True	host-store	12204691750	10687349125	PASS	[]	[]	fresh-output																															
benchmark-results/host-store/issue118/20260912/namespace-qualification/candidate-cold-nonce/perf.jsonl	namespace-100000	candidate	namespace	layerstack_init_ns			INELIGIBLE			COMPLETE	namespace-100000-cold-v2	NOT_RUN	True	a5f72e1b80516c913370adec514cb9ca373f50d4cdef53b67bb14d31e1d354e3	sha256:baf6beb12e415e789abf173364a63817ac59674dd2cbae21309acf94a334f056	e162aecd2b351811b7fd49aa1bb57638c9a89681cda59df4ca97dc32e172ca17	15eccc8e319fc8265de9ff98ec68718cc6dc28a15e954d56d5ddb7ba806dd72d	1	True	host-store	23117067208	4282541333	PASS	[]	[]	fresh-output	3909925083	289961875	28931417	100000	78998	15000	5000	1000	2	200000000	500000000	100000	500000000	112451	513026835	112451	513026835	515473408	513026835	127879688	25575	3266585875	4631256542	876183552	9412608	111819	81854464	reused-first-sample-uncontrolled	init-only-diagnostic	127	112372
benchmark-results/host-store/issue118/20260912/reopen-k1000-screen/perf.jsonl	namespace-100000	candidate	namespace	edit_commit_ns			FAIL			INCOMPLETE		NOT_RUN	True	a5f72e1b80516c913370adec514cb9ca373f50d4cdef53b67bb14d31e1d354e3	sha256:8bf04540e9ea5b7d22569bbdf5bbbc1b88f107b6340529c94c522373cc83b6ca	5196234c473dd010b36e169914cecc494f03697be19ba9faeb0517993a4d65fe	3164ba98189a9fef87959e59c0daa37bde8d1c6fb5122a957114d77ade9e6e8b	1	True	host-store	9567271834	8341929916	PASS	[]	[]	fresh-output																															
benchmark-results/issue152/g1/namespace-100000/perf.jsonl	namespace-100000	candidate	namespace	layerstack_init_ns			FAIL			INCOMPLETE	namespace-100000-cold-v2	NOT_RUN	True	31a42c95197a21c5acd54cb12e7398bd8cb5308fab916e62b9439ca0a17bf01d	sha256:f0c86469d31f0841e103626d20aea144866935df90b25075c87b7011009cf852	0debfccbfe56516fe32efd906d90a98f42cc023c28be7b8861a13267f893eab7	daa74be0c3a0b40a824617a6403c70ce4e7be115e7c47f4f1faf26029c55b044	1	True	host-store	8882211709	6069036208	PASS	[]	[]	fresh-output																															
